909.48,1128.67,0.0,0.0
909.486,1128.67,0.0,0.0
909.5,1128.67,0.0,0.0
909.51,1128.67,0.0,0.0
909.522,1128.67,0.0,0.0
909.612,1128.67,0.0,0.0
909.69,1128.67,0.0,0.0
909.786,1128.67,0.0,0.0
909.9,1128.67,0.0,0.0
909.986,1128.67,0.0,0.0
910.182,1128.67,0.0,0.0
910.35,1128.67,0.0,0.0
910.472,1128.67,0.0,0.0
910.74,1128.67,0.0,0.00688321205072
910.961,1128.67,0.0,0.0
911.201,1128.67,0.0,0.00589305185948
911.459,1128.67,0.0,0.00549689702586
911.641,1128.67,0.0,0.0
912.131,1128.67,0.0,0.0
912.34,1128.67,0.0,0.0
912.781,1128.67,0.0,0.0
913.131,1128.67,0.0,0.00407890427508
913.375,1128.68,0.0,0.00790585281934
913.885,1128.68,0.0,0.00744126362576
914.288,1128.68,0.0,0.00757389119561
914.707,1128.69,0.0,0.00684938756982
915.144,1128.69,0.0,0.0102800765607
915.445,1128.69,0.0,0.013237641698
916.231,1128.7,0.0,0.0124729082329
916.724,1128.71,0.0,0.0178782801928
917.235,1128.72,0.0,0.0229367679639
917.763,1128.73,0.0,0.0280052041117
918.125,1128.74,0.0,0.0300891272385
918.87,1128.77,0.0,0.0318108945456
919.449,1128.79,0.0,0.0305251104857
919.845,1128.8,0.0,0.0302760520014
920.659,1128.82,0.0,0.0312281291084
921.289,1128.84,0.0,0.0304095696892
921.936,1128.86,0.0,0.0321651963838
922.6,1128.88,0.0,0.0335162557577
923.052,1128.9,0.0,0.0308469491997
923.977,1128.93,0.0,0.0360904418715
924.691,1128.96,0.0,0.0395716755975
925.176,1128.98,0.0,0.0367644880286
926.167,1129.01,0.0,0.0376132416439
926.931,1129.04,0.0,0.0408626956452
927.71,1129.07,0.0,0.0400319189213
928.506,1129.11,0.0,0.0392163265618
929.046,1129.13,0.0,0.0368861374775
930.145,1129.17,0.0,0.0431939319271
930.706,1129.19,0.0,0.0426293179141
931.274,1129.22,0.0,0.0455167906286
932.43,1129.27,0.0,0.0494765936355
933.316,1129.32,0.0,0.0503864337746
933.615,1129.33,0.0,0.0517418564717
934.829,1129.4,0.0,0.0554765120051
935.757,1129.45,0.0,0.0576672492822
936.701,1129.51,0.0,0.060057128627
937.66,1129.56,0.0,0.0635544193821
937.984,1129.59,0.0,0.0647454320637
938.964,1129.65,0.0,0.0667087529393
940.293,1129.74,0.0,0.0728137401298
941.309,1129.82,0.0,0.0747924199028
942.339,1129.9,0.0,0.079544951456
943.034,1129.95,0.0,0.082928097678
943.736,1130.01,0.0,0.0862424779276
945.158,1130.14,0.0,0.0904515139517
945.879,1130.21,0.0,0.0936468627462
946.606,1130.27,0.0,0.0957580130094
947.708,1130.38,0.0,0.102674927368
948.824,1130.5,0.0,0.106391431477
949.576,1130.58,0.0,0.109596379583
950.717,1130.71,0.0,0.113622505101
951.869,1130.84,0.0,0.115981143052
952.646,1130.93,0.0,0.120118096978
953.823,1131.08,0.0,0.121180653427
954.616,1131.17,0.0,0.122768728513
955.414,1131.28,0.0,0.126711950892
957.027,1131.48,0.0,0.129965593684
957.842,1131.59,0.0,0.131382975569
958.663,1131.7,0.0,0.132627395326
959.077,1131.75,0.0,0.132250578741
960.744,1131.98,0.0,0.137490755287
962.009,1132.16,0.0,0.140808975261
962.434,1132.22,0.0,0.140419766838
963.714,1132.4,0.0,0.146121233905
965.008,1132.59,0.0,0.148978861489
965.441,1132.66,0.0,0.150785975397
967.182,1132.93,0.0,0.15606891251
968.054,1133.07,0.0,0.158733506679
968.925,1133.2,0.0,0.160570814782
969.795,1133.35,0.0,0.164676003716
971.095,1133.57,0.0,0.169163245223
972.394,1133.79,0.0,0.176033908356
972.826,1133.87,0.0,0.177754802999
974.556,1134.19,0.0,0.186738012659
975.42,1134.35,0.0,0.191818666111
976.287,1134.53,0.0,0.197878449274
977.149,1134.7,0.0,0.203688650354
978.443,1134.97,0.0,0.213663207029
979.303,1135.16,0.0,0.219490861402
980.161,1135.36,0.0,0.225377856969
981.447,1135.66,0.0,0.23433488669
982.302,1135.86,0.0,0.238494006297
983.155,1136.07,0.0,0.245286827746
984.012,1136.29,0.0,0.250463474307
985.294,1136.62,0.0,0.259879525622
986.146,1136.85,0.0,0.266117332369
987.0,1137.09,0.0,0.271297469589
988.269,1137.45,0.0,0.280210866078
989.116,1137.69,0.0,0.284712070219
989.958,1137.94,0.0,0.29049609136
990.804,1138.19,0.0,0.295985151858
992.068,1138.59,0.0,0.303943853247
992.909,1138.85,0.0,0.308226891231
993.75,1139.12,0.0,0.312448842692
995.009,1139.53,0.0,0.319541860772
995.847,1139.81,0.0,0.324709780687
996.684,1140.1,0.0,0.32990562587
997.101,1140.24,0.0,0.331535763392
998.771,1140.82,0.0,0.337831166004
999.603,1141.11,0.0,0.34255402696
1000.02,1141.26,0.0,0.344175437835
1001.68,1141.86,0.0,0.350732639835
1002.51,1142.17,0.0,0.355038367099
1002.92,1142.32,0.0,0.35646081044
1003.75,1142.63,0.0,0.359464522082
1004.99,1143.1,0.0,0.362284974153
1005.82,1143.41,0.0,0.365672658232
1006.64,1143.73,0.0,0.367625681665
1007.88,1144.2,0.0,0.3692924711
1008.7,1144.53,0.0,0.37190522899
1009.52,1144.85,0.0,0.372580671411
1009.93,1145.01,0.0,0.373139176772
1011.58,1145.65,0.0,0.376423886424
1012.4,1145.98,0.0,0.377579294389
1012.81,1146.14,0.0,0.377261644465
1014.04,1146.63,0.0,0.377985956104
1014.87,1146.95,0.0,0.377261644465
1015.69,1147.28,0.0,0.380267101437
1016.1,1147.44,0.0,0.380038463305
1017.74,1148.1,0.0,0.380139692401
1018.56,1148.43,0.0,0.380064643244
1018.97,1148.59,0.0,0.381064716905
1020.2,1149.08,0.0,0.382040355957
1021.02,1149.41,0.0,0.382762922267
1021.84,1149.74,0.0,0.382324844625
1022.66,1150.07,0.0,0.382963635131
1023.89,1150.57,0.0,0.382351024564
1024.71,1150.89,0.0,0.381323025634
1025.53,1151.22,0.0,0.383523885821
1026.76,1151.72,0.0,0.380911127931
1027.58,1152.04,0.0,0.380038463305
1027.99,1152.21,0.0,0.380038463305
1028.81,1152.54,0.0,0.382066535896
1030.04,1153.03,0.0,0.383178310629
1030.86,1153.36,0.0,0.384946329161
1031.67,1153.69,0.0,0.384532686129
1032.49,1154.02,0.0,0.384818920126
1033.72,1154.52,0.0,0.386998836362
1034.54,1154.85,0.0,0.38746832993
1034.94,1155.02,0.0,0.388442223653
1035.76,1155.36,0.0,0.390616903901
1036.99,1155.86,0.0,0.393259332389
1037.81,1156.2,0.0,0.393259332389
1038.62,1156.54,0.0,0.39470271968
1039.85,1157.05,0.0,0.397001318305
1040.66,1157.39,0.0,0.399223122443
1041.47,1157.74,0.0,0.400957979719
